;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;1_Hombre;14.820;13.302;11.952;12.001;12.242;12.215;13.014;12.499;12.397;12.408;12.338;12.336;12.234;12.353;12.587;12.526;12.677;12.614;11.971;12.140;12.250;12.262;12.354;12.356;12.585;12.661;12.851;13.014;13.143;13.173;13.329;13.498;13.404;13.365;13.530;13.744;13.563;13.724;14.008;13.952;13.893;14.051;14.012;14.276;14.339;14.276;14.298;14.103;14.093;14.366;14.692;14.828;14.908;15.117;15.359;15.620;16.078;16.171;16.141;16.004;15.539;15.709;16.008;16.339;16.303;16.401;16.381;16.091;16.114;16.160;16.419;16.411;16.216;16.416;16.588;16.758;16.784;16.957;16.916;17.046;17.185;17.168;17.156;17.079;16.888;16.823;17.042;17.023;16.832;16.903;16.560;16.673;16.831;16.862;16.537;16.248;15.977;16.040;16.236;16.156;16.031;16.050;15.893;16.045;16.108;16.129;15.901;15.897;15.759;15.783;15.758;15.726;15.749;15.788;15.693;15.740;15.950;16.008;16.043;15.885;15.499;15.601;15.730;15.679;15.519;15.328;15.375;15.458;15.553;15.295;15.358;15.105;15.040;14.950;14.951;14.572;14.430;14.401;14.631;14.695;14.733;14.736;14.714;14.864;14.826;14.874;15.057;15.230;15.416;15.525;15.428;15.681;15.756;15.851;15.966;15.916;15.872;15.908;16.141;16.089;16.266;16.360;16.381;16.579;16.800;16.952;16.961;16.962;16.678;16.536;16.695
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;2_Mujer;3.623;3.005;2.719;2.744;2.747;2.757;2.911;2.816;2.801;2.798;2.795;2.794;2.770;2.798;2.834;2.839;2.855;2.867;2.902;2.946;2.969;2.985;3.016;3.043;3.115;3.137;3.188;3.206;3.200;3.207;3.247;3.272;3.290;3.278;3.300;3.303;3.294;3.308;3.340;3.382;3.404;3.426;3.442;3.492;3.488;3.459;3.471;3.497;3.529;3.567;3.616;3.620;3.667;3.705;3.806;3.886;3.975;3.967;3.975;3.949;3.891;3.985;3.997;4.037;4.059;4.009;4.046;4.016;4.023;4.015;4.011;3.968;3.966;3.993;4.040;4.056;4.035;4.049;4.058;4.124;4.163;3.967;3.966;3.941;3.866;3.876;3.993;4.019;4.002;3.996;3.999;4.029;4.035;4.037;4.054;3.980;3.867;3.944;4.001;3.960;3.959;3.959;3.967;3.996;4.007;4.027;3.990;4.022;4.019;4.072;4.106;4.057;4.032;4.019;4.003;4.008;4.025;4.023;4.032;3.999;3.871;3.887;3.892;3.834;3.826;3.806;3.807;3.831;3.813;3.768;3.762;3.717;3.725;3.747;3.772;3.710;3.688;3.582;3.587;3.599;3.611;3.629;3.642;3.651;3.645;3.676;3.726;3.839;3.888;3.927;3.920;3.931;3.953;3.982;4.055;4.107;4.092;4.120;4.192;4.187;4.190;4.167;4.202;4.196;4.208;4.237;4.257;4.258;4.282;4.210;4.213
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";1_Hombre;9.115;9.204;9.337;9.384;9.427;9.308;9.310;9.168;9.168;9.225;9.219;9.184;9.304;9.378;9.477;9.514;9.596;9.658;10.505;10.578;11.085;12.945;11.306;11.285;10.372;10.346;10.469;10.875;11.334;11.567;11.536;11.679;11.734;11.876;12.044;12.015;12.197;12.258;12.158;12.298;12.425;12.532;12.616;12.564;12.573;12.612;12.672;12.601;13.467;13.603;13.617;13.911;14.126;14.283;13.992;13.997;13.985;14.061;14.139;14.120;13.947;14.052;14.109;14.091;14.103;14.094;14.122;14.347;14.483;14.569;14.643;14.620;14.604;14.701;14.753;14.754;14.850;14.936;14.994;15.013;15.137;15.217;15.244;15.154;15.045;15.241;15.245;15.169;15.201;15.180;15.161;15.168;15.381;15.510;15.435;15.496;15.267;15.257;15.452;15.540;15.647;15.687;15.673;15.704;15.757;15.853;15.932;15.861;16.438;16.350;16.585;16.638;16.736;16.806;16.864;16.887;16.956;17.105;17.164;17.061;16.913;16.990;17.158;17.163;17.231;17.302;17.226;17.243;17.389;17.387;17.580;17.549;17.585;17.632;17.708;17.479;17.622;18.128;18.074;17.590;17.495;17.450;17.439;19.824;18.037;18.193;18.227;18.143;18.206;18.258;18.315;18.380;18.429;18.440;18.302;18.227;18.453;19.135;18.979;18.662;18.684;18.756;18.789;18.821;18.983;19.415;19.174;19.094;18.979;18.951;18.955
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";2_Mujer;1.820;1.837;1.859;1.852;1.881;1.888;1.886;1.870;1.872;1.868;1.900;1.904;1.886;1.893;1.917;1.931;1.947;1.966;2.026;2.054;2.135;2.280;2.176;2.193;1.994;2.023;2.058;2.168;2.314;2.374;2.361;2.420;2.429;2.454;2.539;2.559;2.587;2.626;2.620;2.648;2.672;2.687;2.684;2.719;2.732;2.757;2.769;2.753;2.868;2.929;2.970;2.996;3.061;3.098;3.089;3.103;3.140;3.148;3.172;3.179;3.141;3.211;3.215;3.202;3.205;3.204;3.230;3.295;3.335;3.348;3.334;3.353;3.321;3.337;3.356;3.351;3.374;3.379;3.486;3.416;3.438;3.456;3.463;3.455;3.405;3.458;3.447;3.451;3.471;3.461;3.476;3.468;3.479;3.482;3.471;3.443;3.435;3.457;3.492;3.509;3.542;3.551;3.561;3.565;3.599;3.632;3.651;3.624;3.725;3.725;3.756;3.780;3.773;3.764;3.767;3.796;3.819;3.818;3.845;3.837;3.850;3.861;3.858;3.857;3.892;3.908;3.911;3.950;3.984;4.035;4.135;4.142;4.171;4.156;4.183;4.109;4.118;4.203;4.201;4.120;4.099;4.114;4.093;4.290;4.132;4.147;4.142;4.130;4.159;4.220;4.261;4.339;4.340;4.392;4.383;4.403;4.450;4.625;4.599;4.470;4.488;4.507;4.520;4.538;4.577;4.709;4.648;4.623;4.608;4.620;4.601
;F;Construcción.;1_Hombre;45.724;45.455;46.645;46.702;47.795;48.784;50.670;51.331;52.846;52.733;52.535;50.733;51.087;50.682;52.651;52.657;54.100;58.124;59.252;61.273;64.276;65.117;66.380;66.608;69.434;70.915;73.246;74.797;79.669;83.340;86.878;91.027;92.852;94.152;95.046;93.764;98.980;98.933;100.672;102.663;106.748;109.726;113.207;116.027;117.758;120.543;121.530;119.639;126.035;126.080;128.006;130.968;131.781;132.076;136.371;138.998;140.834;141.527;141.768;137.321;140.228;140.087;139.194;138.541;137.325;136.974;137.134;140.027;142.518;143.033;141.364;136.699;137.789;135.723;137.669;135.096;135.297;136.343;135.942;134.948;133.367;129.559;125.008;115.132;110.456;107.978;108.168;105.556;105.464;105.057;106.904;108.933;109.770;111.436;111.843;109.233;109.792;108.637;110.534;108.595;106.176;103.226;102.059;100.570;98.519;98.284;98.400;96.499;96.476;95.535;96.157;96.657;96.880;96.231;96.412;97.402;96.816;97.304;96.669;93.844;93.659;91.867;91.455;91.525;91.521;90.781;91.230;90.193;90.354;87.510;86.614;84.821;86.393;85.800;82.325;65.456;62.199;66.578;69.655;70.690;70.580;72.132;73.076;72.211;71.912;71.339;72.298;72.199;73.330;75.127;75.112;74.237;75.759;76.617;76.139;74.451;74.051;73.468;75.236;75.002;76.311;76.579;78.697;80.923;81.853;82.612;82.658;80.389;78.127;75.394;75.756
;F;Construcción.;2_Mujer;6.357;6.429;6.529;6.632;6.734;6.850;6.928;6.991;7.061;7.074;7.120;7.139;7.273;7.349;7.515;7.679;7.778;8.360;8.419;8.544;8.720;8.904;9.117;9.220;9.498;9.627;9.835;10.055;10.475;10.851;11.124;11.455;11.791;12.039;12.176;12.284;12.664;12.822;13.086;13.232;13.540;13.838;14.245;14.552;14.799;15.211;15.409;15.525;16.037;16.179;16.457;16.730;16.871;17.191;17.505;17.725;17.892;18.011;18.224;18.183;18.552;18.554;18.556;18.584;18.627;18.578;18.560;18.567;18.671;18.719;18.727;18.614;19.127;19.123;19.240;19.211;19.168;19.262;19.336;19.202;19.122;19.045;18.751;18.382;18.121;17.901;17.850;17.683;17.563;17.312;17.252;17.225;17.148;17.328;17.282;17.153;17.117;17.063;17.062;17.052;17.036;17.060;17.015;16.985;16.973;17.029;17.009;16.878;16.810;16.682;16.740;16.819;16.855;16.850;16.883;16.857;16.926;17.033;17.012;16.818;16.697;16.563;16.576;16.693;16.775;16.625;16.636;16.584;16.524;16.395;16.309;16.197;16.294;16.238;16.084;15.264;14.724;14.561;14.537;14.489;14.462;14.560;14.691;14.666;14.313;14.327;14.415;14.406;14.571;14.696;14.747;14.682;14.783;14.914;14.929;14.927;14.869;14.816;14.941;15.017;15.204;15.285;15.364;15.447;15.538;15.557;15.554;15.562;15.372;15.254;15.325
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";1_Hombre;175.998;174.157;175.066;175.435;174.806;175.344;178.681;179.991;183.445;185.820;188.302;188.170;189.464;188.919;191.660;194.254;197.965;201.243;202.891;205.805;209.819;213.470;217.877;219.097;219.634;221.589;225.048;229.995;239.116;246.213;251.448;255.001;259.020;262.398;267.562;269.297;269.752;269.722;272.378;275.205;278.041;279.477;282.512;285.599;288.141;292.015;295.469;295.171;297.441;296.437;298.590;301.676;303.586;304.801;307.293;308.993;310.696;313.335;316.905;317.216;315.547;315.013;315.437;316.892;318.357;318.155;318.167;321.044;322.081;324.031;325.423;325.326;317.516;316.882;318.074;317.875;317.359;317.324;316.398;315.894;316.868;317.077;316.347;314.330;300.597;298.309;297.174;295.578;293.913;292.151;291.206;291.059;291.413;292.628;293.057;292.089;290.746;289.731;291.106;290.960;291.658;291.624;292.432;294.120;295.357;297.064;298.871;298.362;297.617;297.065;299.007;299.996;300.540;300.954;302.040;303.664;304.671;306.863;308.209;306.883;306.443;306.148;306.533;307.967;308.213;307.410;308.049;308.306;309.170;308.932;311.365;309.847;309.691;308.600;306.206;296.664;287.120;280.897;279.656;279.211;281.183;283.319;285.723;286.231;284.746;284.247;286.116;286.278;286.930;288.597;289.604;291.204;293.068;294.533;296.840;296.844;297.325;296.871;298.516;299.705;301.069;301.219;302.416;304.151;306.383;307.899;309.847;309.423;308.455;306.511;308.025
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";2_Mujer;107.986;107.215;107.882;108.639;108.936;109.560;110.695;111.960;114.121;116.006;118.113;119.122;119.389;119.036;121.192;123.384;125.649;128.131;130.457;133.214;136.029;138.965;142.734;144.268;145.510;146.758;149.508;153.390;158.286;161.723;165.064;168.604;171.644;174.743;178.770;180.802;181.017;181.153;183.713;186.256;188.638;189.847;191.909;194.307;196.663;199.560;203.095;203.869;204.266;203.618;205.332;207.926;209.128;209.773;211.209;212.707;213.943;216.037;219.214;219.705;217.480;216.594;217.064;218.485;219.285;219.051;218.335;220.314;221.721;222.991;224.891;225.636;219.911;218.898;219.820;220.458;220.229;219.720;219.106;219.039;219.326;218.764;219.342;218.852;212.756;210.617;209.913;208.909;207.543;206.164;205.255;204.885;204.879;205.322;206.140;205.664;203.894;202.861;203.855;204.485;205.267;205.341;205.888;207.367;208.602;209.606;211.459;211.775;210.605;209.945;211.560;212.745;213.467;213.496;214.108;215.359;216.534;218.094;220.146;219.535;218.009;217.710;218.414;219.541;219.534;219.278;219.537;220.254;221.310;221.509;224.036;223.594;223.091;221.569;220.274;213.826;206.377;201.410;199.587;199.176;200.739;202.276;204.806;205.856;204.770;204.724;206.248;207.111;207.857;209.363;210.558;212.047;213.857;215.428;217.664;217.998;217.084;217.092;218.447;219.998;221.147;221.599;222.330;223.787;225.471;227.103;229.700;229.775;228.500;227.046;228.101
;H;Transporte y almacenamiento.;1_Hombre;46.863;47.058;47.092;47.572;47.838;48.217;48.955;49.470;50.357;51.141;51.829;52.258;53.466;53.913;54.896;55.540;56.293;58.215;59.398;60.259;61.348;62.454;63.209;63.701;67.241;69.993;71.792;73.538;75.848;79.400;80.891;82.729;83.744;85.102;86.040;86.657;88.263;88.929;90.212;91.111;92.204;92.908;93.716;95.425;96.829;98.142;99.338;99.685;101.729;102.765;104.474;106.191;107.478;108.696;110.322;111.237;112.597;113.806;114.800;115.336;118.749;119.283;119.720;120.399;120.781;121.319;121.464;122.711;123.479;123.674;124.447;124.271;125.803;125.446;125.917;125.808;125.827;126.023;125.616;125.589;125.203;124.332;123.188;121.816;121.403;120.447;119.839;118.909;118.261;117.097;116.628;116.468;116.188;115.999;115.719;115.423;115.552;115.334;115.978;115.295;115.811;115.622;116.003;116.433;116.957;117.109;117.364;117.587;118.675;118.483;119.208;119.403;119.657;120.113;120.357;121.010;120.968;121.527;121.677;121.088;121.357;121.321;121.666;122.285;122.528;122.079;122.536;122.108;122.203;121.789;121.749;121.090;122.055;121.482;120.379;116.384;112.469;109.435;107.615;106.115;105.345;105.515;105.701;104.980;104.983;106.281;106.720;106.119;106.143;106.320;106.154;106.055;106.272;106.653;106.989;106.489;107.212;106.961;107.452;107.287;107.505;107.555;107.357;108.203;108.539;109.161;109.277;108.823;108.823;108.300;109.337
;H;Transporte y almacenamiento.;2_Mujer;15.349;15.438;15.551;15.668;15.757;15.873;15.938;16.026;16.289;16.451;16.516;16.577;16.756;16.910;17.104;17.302;17.553;17.920;18.219;18.474;18.748;18.991;19.242;19.395;19.763;20.081;20.449;20.955;21.552;22.058;21.698;22.141;22.643;23.113;23.346;23.452;23.981;24.122;24.468;24.757;25.020;25.270;25.467;25.750;26.209;26.566;26.916;27.024;27.631;27.819;28.339;28.679;28.988;29.219;29.366;29.486;30.114;30.367;30.702;30.746;31.744;31.857;31.960;32.344;32.413;32.494;32.279;32.261;32.621;32.835;33.061;33.053;33.476;33.465;33.624;33.672;33.704;33.693;33.538;33.800;34.045;34.003;33.880;33.564;33.450;33.418;33.381;33.141;33.047;32.898;32.518;32.439;32.740;32.806;32.726;32.594;32.493;32.432;32.643;32.652;32.759;32.835;32.701;32.662;33.044;33.117;33.234;33.414;33.593;33.519;33.699;33.853;34.036;34.159;33.995;34.107;34.488;34.677;34.799;34.558;34.795;34.819;34.891;35.001;35.144;35.134;34.752;34.510;34.907;34.902;34.867;34.739;34.932;34.907;34.780;33.620;32.293;31.292;30.693;30.236;29.996;29.975;29.914;29.876;30.158;30.224;30.332;30.336;30.324;30.529;30.583;30.656;30.887;31.227;31.345;31.333;31.718;31.707;31.894;31.959;31.999;32.068;31.932;32.068;32.487;32.598;32.694;32.666;32.948;32.923;33.072
