;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Activas;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";283.984;281.372;282.948;284.074;283.742;284.904;289.376;291.951;297.566;301.826;306.415;307.292;308.853;307.955;312.852;317.638;323.614;329.374;333.348;339.019;345.848;352.435;360.611;363.365;365.144;368.347;374.556;383.385;397.402;407.936;416.512;423.605;430.664;437.141;446.332;450.099;450.769;450.875;456.091;461.461;466.679;469.324;474.421;479.906;484.804;491.575;498.564;499.040;501.707;500.055;503.922;509.602;512.714;514.574;518.502;521.700;524.639;529.372;536.119;536.921;533.027;531.607;532.501;535.377;537.642;537.206;536.502;541.358;543.802;547.022;550.314;550.962;537.345;535.704;537.824;538.273;537.537;537.003;535.466;534.904;536.166;535.830;535.682;533.176;513.024;508.608;506.736;504.254;501.268;498.163;496.306;495.791;496.177;497.846;499.094;497.656;494.404;492.362;494.731;495.228;496.707;496.778;498.135;501.335;503.832;506.547;510.211;510.016;507.549;506.376;509.957;512.251;513.552;514.031;515.752;518.657;520.848;524.644;528.052;526.161;524.114;523.533;524.625;527.184;527.424;526.383;527.284;528.336;530.254;530.221;535.183;533.234;532.543;529.931;526.250;510.264;493.280;482.095;479.040;478.189;481.724;485.396;490.329;491.889;489.261;488.721;492.148;493.171;494.572;497.752;499.962;503.047;506.717;509.757;514.298;514.636;514.202;513.754;516.754;519.500;522.015;522.619;524.545;527.737;531.649;534.803;539.350;539.006
;Activas;H;Transporte y almacenamiento.;62.212;62.496;62.643;63.240;63.595;64.090;64.893;65.496;66.646;67.592;68.345;68.835;70.222;70.823;72.000;72.842;73.846;76.135;77.617;78.733;80.096;81.445;82.451;83.096;87.004;90.074;92.241;94.493;97.400;101.458;102.589;104.870;106.387;108.215;109.386;110.109;112.244;113.051;114.680;115.868;117.224;118.178;119.183;121.175;123.038;124.708;126.254;126.709;129.360;130.584;132.813;134.870;136.466;137.915;139.688;140.723;142.711;144.173;145.502;146.082;150.493;151.140;151.680;152.743;153.194;153.813;153.743;154.972;156.100;156.509;157.508;157.324;159.279;158.911;159.541;159.480;159.531;159.716;159.154;159.389;159.248;158.335;157.068;155.380;154.848;153.860;153.215;152.046;151.304;149.991;149.142;148.903;148.924;148.804;148.444;148.016;148.040;147.761;148.616;147.942;148.565;148.452;148.699;149.090;149.997;150.222;150.594;150.997;152.212;151.945;152.882;153.219;153.670;154.250;154.321;155.090;155.430;156.179;156.453;155.624;156.121;156.109;156.539;157.269;157.657;157.200;157.275;156.604;157.096;156.677;156.602;155.815;156.976;156.378;155.148;149.993;144.751;140.716;138.297;136.340;135.330;135.481;135.608;134.850;135.135;136.499;137.046;136.449;136.461;136.843;136.731;136.705;137.153;137.874;138.328;137.816;138.924;138.663;139.341;139.242;139.500;139.619;139.285;140.267;141.022;141.755;141.967;141.485
;Activas;I;Actividades de alojamiento y de servicio de comidas.;50.130;50.012;50.510;50.707;51.407;52.185;53.020;53.940;55.543;56.361;57.285;57.580;58.636;58.728;59.964;61.165;62.611;64.607;65.912;67.446;69.030;70.034;70.857;71.568;72.985;73.780;75.408;77.690;81.420;84.065;86.047;88.098;89.797;91.123;92.259;92.949;94.492;94.815;96.641;97.904;99.808;101.350;102.627;103.798;105.387;107.284;108.365;108.402;110.792;111.239;112.622;113.944;114.891;115.609;115.951;116.161;116.931;118.073;119.051;118.838;120.317;120.150;120.671;121.919;122.618;122.881;123.117;124.345;125.785;126.917;126.978;126.501;127.289;126.769;127.226;126.775;127.581;127.656;127.051;126.615;127.273;126.985;126.147;124.929;123.503;122.698;122.879;121.964;121.116;120.108;118.942;118.928;118.852;119.245;118.543;117.944;118.730;117.834;118.160;118.040;118.730;119.021;118.801;118.626;119.147;119.194;119.235;119.341;119.212;118.570;119.127;119.343;120.004;120.470;120.614;120.961;121.581;121.921;122.028;121.575;123.158;122.738;122.857;123.335;123.816;123.771;124.493;124.450;124.870;124.358;124.287;124.031;123.690;123.147;120.909;109.405;97.085;88.524;84.846;82.648;82.309;82.638;83.322;83.691;84.914;85.114;86.141;86.155;86.103;87.471;88.947;90.658;92.518;93.675;94.922;95.535;95.365;95.145;96.800;97.945;99.450;100.062;100.311;101.808;102.994;104.275;104.700;104.688
;Activas;J;Información y comunicación.;33.509;33.670;33.915;33.974;33.999;34.368;34.494;34.690;35.027;35.236;35.482;34.578;34.625;34.633;35.250;35.740;36.304;36.720;37.012;37.078;37.329;37.633;37.793;37.710;39.518;39.944;40.576;41.477;42.329;42.908;43.168;43.806;44.231;44.974;45.266;45.227;45.995;46.341;46.865;47.227;47.539;47.995;48.415;48.864;49.205;49.840;50.246;50.157;51.037;51.093;51.634;51.949;52.144;52.318;52.588;52.744;52.833;53.211;53.468;53.264;54.106;54.294;54.513;54.747;54.792;54.783;55.374;55.403;55.673;55.699;55.937;55.745;55.115;55.149;55.520;55.769;55.907;55.967;56.139;56.395;56.652;56.815;56.362;55.797;54.791;54.494;54.658;54.249;53.972;53.851;53.675;53.565;53.432;53.052;52.787;52.091;52.030;52.118;52.604;52.602;52.616;52.527;52.559;52.481;52.487;52.711;52.526;52.400;52.294;52.217;52.593;52.748;52.807;53.027;53.145;53.167;53.237;53.506;53.621;53.530;54.160;54.211;54.373;54.384;53.810;53.507;53.357;53.183;53.094;52.993;52.914;52.715;52.706;52.833;52.520;51.117;50.049;49.315;49.152;49.012;49.246;49.383;49.543;49.419;49.530;49.676;50.270;50.487;50.551;51.044;51.295;51.353;51.673;52.036;52.061;52.102;51.924;51.948;52.400;52.781;53.330;53.709;54.232;54.526;54.972;55.363;55.617;55.625
;Activas;K;Actividades financieras y de seguros.;48.155;48.469;48.633;48.581;48.343;48.397;48.586;48.485;48.713;48.966;49.243;49.462;49.487;49.904;50.331;50.703;51.227;51.899;52.273;52.796;53.286;53.807;54.147;54.537;55.139;55.654;56.070;57.038;57.584;58.260;59.015;59.552;60.047;60.649;60.950;61.311;61.690;62.059;63.018;63.527;64.289;64.898;65.482;65.969;66.125;66.573;67.158;67.045;67.688;67.769;68.156;68.949;68.170;68.082;68.209;68.105;68.045;68.301;68.369;68.047;68.624;68.589;68.780;68.966;69.158;69.247;69.590;69.708;70.051;70.538;69.915;69.593;69.929;69.921;70.122;70.332;70.492;70.625;70.743;70.388;70.505;70.063;69.531;68.920;68.324;67.988;67.882;67.625;69.396;67.040;67.004;66.723;66.670;66.364;66.353;66.245;66.275;66.371;66.921;66.836;67.003;67.102;67.079;67.229;67.236;67.072;67.251;67.190;67.078;67.216;67.850;68.263;68.793;69.198;69.557;69.809;69.723;69.961;69.955;69.896;70.366;70.855;70.992;71.438;71.703;72.087;72.552;72.853;73.058;73.025;73.146;73.186;73.478;73.558;73.451;71.776;70.059;68.968;68.447;68.332;68.263;68.624;68.921;69.297;69.803;70.215;70.757;70.924;71.127;71.275;71.603;71.812;71.657;71.529;71.610;71.445;71.447;71.674;72.067;72.293;72.736;73.138;73.680;74.150;74.467;74.961;75.332;75.130
;Activas;L;Actividades inmobiliarias.;20.655;20.694;21.039;21.236;21.222;21.371;21.749;22.011;22.550;22.931;22.978;22.933;23.059;23.017;23.352;23.411;23.569;24.015;24.359;24.705;25.074;25.601;25.968;25.972;26.550;26.723;27.213;27.848;28.673;29.495;29.876;30.530;31.081;31.582;31.925;32.156;32.841;32.821;33.289;33.443;33.616;34.202;34.565;35.074;35.530;36.093;36.241;36.077;36.583;36.502;36.653;37.010;37.165;37.231;37.557;37.995;38.254;38.366;38.683;38.734;39.313;39.434;39.665;39.793;39.979;40.163;40.432;40.798;41.022;41.260;41.870;41.764;44.739;44.455;44.653;44.544;44.378;44.018;43.513;41.883;41.821;41.598;41.453;41.019;41.069;40.880;40.804;40.527;40.231;40.172;40.032;40.097;40.091;40.153;39.991;39.622;39.811;39.498;39.618;39.463;39.407;39.327;39.558;39.656;39.804;39.761;39.718;39.724;39.896;39.748;39.751;39.707;39.762;39.852;39.908;39.887;39.723;39.842;39.869;39.657;39.899;39.655;39.585;39.569;39.546;39.552;39.585;39.710;39.806;39.681;39.653;39.649;39.933;39.858;39.774;38.690;37.694;37.589;37.718;37.760;38.036;38.271;38.074;37.678;37.071;36.833;37.018;37.312;37.750;37.498;37.091;37.070;37.183;37.232;37.455;37.290;37.818;37.575;37.717;37.755;37.830;37.781;37.750;37.675;37.624;37.486;37.488;37.343
;Activas;M;Actividades profesionales, científicas y técnicas.;72.062;73.098;73.171;73.582;74.369;74.821;75.121;75.550;76.573;76.792;77.461;77.567;78.744;79.887;82.002;82.824;84.090;85.939;87.402;89.234;92.196;94.020;95.351;95.595;98.255;100.417;102.389;104.630;107.778;110.078;112.877;116.337;118.626;120.579;122.199;122.512;125.310;125.949;128.145;129.289;131.757;133.930;136.934;138.772;140.117;143.594;146.427;145.741;148.724;148.868;150.412;150.982;150.968;151.870;152.959;154.436;155.954;157.038;158.473;157.310;156.957;156.599;155.956;155.908;156.353;156.657;157.511;159.821;161.596;163.073;163.547;161.528;165.949;164.800;165.969;164.434;163.253;163.559;163.728;163.913;163.287;161.926;159.841;156.338;152.922;150.999;150.209;148.520;147.059;147.041;147.096;146.782;146.818;146.767;146.006;144.123;144.884;142.987;143.502;142.347;142.587;142.761;143.724;144.575;145.272;145.218;145.502;144.704;146.932;145.438;146.033;145.420;145.721;146.272;146.748;147.443;148.198;149.271;150.157;149.026;148.271;149.016;149.236;148.142;147.618;147.178;147.137;146.767;147.137;146.963;147.212;145.700;145.138;145.326;142.968;133.561;128.564;129.847;130.812;130.991;132.103;133.507;134.276;134.490;133.511;133.893;135.429;135.935;136.141;136.742;138.005;138.276;140.040;141.551;142.217;141.513;142.861;144.418;146.346;144.700;145.749;145.462;146.520;148.142;149.019;149.372;149.604;149.164
;Activas;N;Actividades de servicios administrativos y de apoyo.;92.285;92.394;93.253;93.754;93.585;94.344;95.030;96.262;96.911;96.575;97.095;97.295;98.271;98.190;99.150;100.497;100.868;102.084;103.342;105.286;106.217;107.954;108.834;109.334;110.771;111.398;113.033;115.613;118.104;120.101;121.224;122.784;124.087;125.327;126.062;126.587;126.773;127.489;128.500;130.335;131.499;132.696;134.273;134.847;136.140;138.482;139.141;138.933;141.626;141.098;142.679;143.496;144.873;145.488;146.426;147.499;148.674;150.397;150.507;150.605;152.064;151.883;154.154;152.627;152.920;154.256;154.721;157.526;159.040;160.487;160.297;161.226;160.164;158.896;159.943;160.263;160.508;160.849;160.549;160.104;159.909;158.883;156.833;155.660;153.970;151.781;150.208;148.220;146.139;144.945;144.090;144.030;142.684;142.481;142.563;142.521;142.980;143.430;145.840;145.950;146.013;147.278;147.093;148.302;148.152;149.585;151.065;151.194;154.251;152.834;153.790;155.647;156.254;157.539;157.812;159.395;158.553;160.425;159.859;160.484;158.176;155.153;154.693;157.456;158.170;156.866;158.643;157.842;157.846;159.309;159.073;158.873;159.234;155.565;155.752;147.202;140.223;139.368;140.145;137.904;138.154;139.497;140.366;140.888;141.666;138.080;139.027;139.542;141.738;143.189;143.204;144.517;144.791;146.488;146.826;148.578;151.080;148.723;150.128;151.944;153.402;154.613;155.819;156.234;157.732;160.628;163.429;164.537
;Activas;O;"Administración pública y defensa; planes de seguridad social de afiliación obligatoria.";237.999;242.500;243.859;250.312;252.157;254.118;251.672;250.196;259.858;261.980;263.835;265.141;259.862;265.960;269.804;272.471;275.348;276.195;277.476;279.320;282.635;285.560;289.130;289.567;283.565;290.767;293.390;296.086;298.680;299.119;300.768;301.978;304.278;306.515;308.815;312.336;304.073;311.084;315.522;320.198;319.768;321.949;323.218;323.802;325.720;328.666;332.891;333.886;335.069;349.782;349.362;347.473;350.203;353.440;354.165;355.321;355.794;359.014;359.610;358.540;354.878;365.469;374.887;379.266;380.954;392.941;411.769;428.376;449.814;466.256;469.854;466.030;466.755;470.943;473.541;473.854;476.457;478.373;476.546;471.916;472.127;472.246;470.531;467.663;445.804;446.159;447.998;447.417;448.241;448.669;450.192;449.492;449.754;454.050;455.136;456.638;451.579;455.358;457.591;457.151;461.375;458.911;456.693;462.044;461.892;465.010;468.554;470.053;466.567;466.630;466.925;468.562;472.437;474.330;475.451;473.452;473.757;475.539;478.502;479.177;472.010;473.304;473.660;469.537;473.739;464.945;464.801;461.224;466.349;467.832;469.676;469.094;458.888;461.415;461.000;458.616;454.466;454.162;452.483;453.464;452.007;449.529;450.033;449.483;443.137;444.024;445.170;445.311;447.289;447.631;447.357;446.728;446.167;446.290;445.383;446.636;439.313;445.113;448.341;448.920;449.661;451.469;452.227;454.521;457.232;458.279;460.058;463.191
;Activas;P;Enseñanza.;179.677;173.900;174.136;182.781;188.449;190.206;185.684;182.424;191.434;192.906;193.205;193.392;190.073;188.232;189.530;193.559;197.098;199.553;198.747;197.911;201.653;204.154;204.325;204.450;200.518;199.132;197.736;203.615;205.874;206.499;205.150;201.223;207.139;209.897;210.609;210.035;208.635;203.531;202.501;206.018;208.386;209.506;206.757;204.738;207.308;209.609;210.321;209.708;208.296;204.343;202.435;203.559;208.911;209.642;208.724;206.002;208.842;208.936;208.900;208.076;206.553;204.092;195.017;193.888;199.306;193.194;177.052;158.796;146.805;137.902;138.496;137.229;133.543;132.947;128.518;127.816;132.736;134.035;132.660;131.340;133.386;134.879;135.087;134.393;133.335;131.950;128.280;127.459;131.736;132.412;131.269;130.283;130.920;132.780;133.502;133.006;131.859;131.312;128.516;127.851;131.586;132.710;131.888;131.445;132.364;135.017;135.163;135.060;135.412;134.489;131.393;134.085;137.185;137.893;136.753;135.974;137.105;140.050;140.120;139.898;139.876;138.301;134.791;137.383;140.875;141.631;140.526;138.976;140.828;142.061;142.404;141.730;141.687;139.809;136.110;131.344;126.960;124.482;121.369;120.022;118.769;117.259;118.191;117.950;117.962;118.191;117.182;116.633;118.440;119.523;119.300;119.897;121.019;120.504;122.169;122.890;122.786;123.605;122.000;121.767;125.485;128.346;127.934;128.950;130.054;130.039;131.882;131.525
