;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Índice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;1_Hombre;11.736;11.773;11.844;11.882;12.120;12.094;12.304;12.395;12.288;12.296;12.191;12.224;12.108;12.225;12.468;12.404;12.552;12.481;11.836;12.022;12.131;12.126;12.231;12.250;12.501;12.586;12.753;12.918;12.933;13.078;13.209;13.372;13.308;13.282;13.427;13.667;13.468;13.636;13.838;13.833;13.808;13.940;13.914;14.150;14.239;14.157;14.183;13.998;13.984;14.240;14.557;14.680;14.754;14.966;15.187;15.447;15.869;15.979;15.949;15.793;15.340;15.500;15.802;16.114;16.088;16.194;16.157;15.898;15.888;15.935;16.219;16.215;16.011;16.203;16.363;16.525;16.565;16.759;16.738;16.856;17.017;17.006;16.984;16.967;16.769;16.743;16.939;16.913;16.747;16.793;16.465;16.552;16.733;16.757;16.461;16.159;15.905;15.963;16.122;16.053;15.927;15.952;15.785;15.940;15.996;16.013;15.813;15.814;15.649;15.693;15.653;15.618;15.630;15.653;15.584;15.640;15.781;15.811;15.842;15.724;15.337;15.442;15.541;15.504;15.300;15.117;15.149;15.236;15.299;15.081;15.153;14.932;14.856;14.751;14.752;14.422;14.307;14.282;14.505;14.560;14.569;14.572;14.552;14.678;14.600;14.697;14.849;14.983;15.146;15.176;15.168;15.394;15.479;15.576;15.653;15.627;15.532;15.623;15.842;15.793;15.933;16.038;16.054;16.118;16.374;16.516;16.564;16.507;16.269;16.186;16.332
;D;Suministro de electricidad, gas, vapor y aire acondicionado.;2_Mujer;2.665;2.678;2.693;2.719;2.722;2.734;2.758;2.791;2.774;2.769;2.768;2.770;2.748;2.775;2.810;2.814;2.829;2.838;2.871;2.912;2.934;2.951;2.984;3.007;3.087;3.110;3.164;3.180;3.176;3.185;3.222;3.237;3.263;3.256;3.282;3.283;3.268;3.290;3.309;3.356;3.375;3.403;3.414;3.458;3.462;3.424;3.446;3.471;3.495;3.533;3.587;3.595;3.625;3.668;3.771;3.838;3.929;3.933;3.933;3.910;3.853;3.945;3.961;4.003;4.018;3.975;4.006;3.975;3.984;3.979;3.979;3.942;3.933;3.962;4.010;4.025;3.996;4.017;4.034;4.092;4.128;3.934;3.945;3.920;3.845;3.853;3.965;3.984;3.976;3.970;3.977;4.007;4.011;4.014;4.029;3.955;3.841;3.915;3.967;3.935;3.930;3.930;3.931;3.964;3.975;3.997;3.962;3.990;3.994;4.041;4.068;4.018;4.003;3.993;3.970;3.979;3.994;3.985;3.987;3.962;3.832;3.858;3.851;3.791;3.780;3.766;3.762;3.787;3.770;3.728;3.716;3.680;3.676;3.713;3.730;3.676;3.655;3.543;3.555;3.569;3.580;3.591;3.604;3.614;3.607;3.641;3.684;3.793;3.834;3.863;3.859;3.865;3.893;3.927;3.991;4.047;4.027;4.057;4.127;4.130;4.130;4.103;4.145;4.118;4.136;4.167;4.187;4.197;4.207;4.157;4.154
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";1_Hombre;9.068;9.148;9.283;9.320;9.362;9.248;9.251;9.109;9.110;9.166;9.164;9.134;9.180;9.250;9.350;9.400;9.466;9.533;10.381;10.459;10.919;11.690;11.227;11.130;10.278;10.261;10.396;10.753;11.175;11.374;11.447;11.579;11.629;11.774;11.938;11.926;12.101;12.187;12.066;12.208;12.318;12.448;12.526;12.481;12.476;12.527;12.578;12.530;13.358;13.517;13.536;13.750;14.014;14.181;13.885;13.886;13.868;13.952;14.031;14.023;13.852;13.959;14.023;13.989;13.999;13.985;14.027;14.233;14.370;14.464;14.553;14.535;14.506;14.593;14.652;14.660;14.744;14.823;14.902;14.910;15.039;15.115;15.148;15.069;14.941;15.158;15.159;15.087;15.106;15.103;15.083;15.086;15.287;15.411;15.346;15.420;15.173;15.173;15.364;15.450;15.558;15.593;15.583;15.610;15.670;15.748;15.840;15.771;16.334;16.266;16.466;16.540;16.637;16.703;16.760;16.781;16.854;16.999;17.076;16.956;16.791;16.859;16.992;17.049;17.058;17.166;17.101;17.132;17.252;17.264;17.453;17.439;17.446;17.512;17.600;17.379;17.510;18.004;17.946;17.495;17.401;17.325;17.334;17.791;17.830;18.059;18.112;18.042;18.098;18.140;18.192;18.258;18.309;18.299;18.163;18.137;18.295;18.994;18.799;18.558;18.559;18.643;18.677;18.699;18.814;19.096;19.075;18.986;18.856;18.855;18.845
;E;"Distribución de agua; alcantarillado, gestión de desechos y actividades de saneamiento.";2_Mujer;1.813;1.833;1.851;1.847;1.874;1.882;1.878;1.861;1.868;1.863;1.890;1.897;1.877;1.881;1.904;1.922;1.937;1.957;2.017;2.039;2.124;2.181;2.165;2.182;1.980;2.002;2.041;2.142;2.252;2.336;2.346;2.401;2.407;2.433;2.518;2.539;2.558;2.601;2.591;2.614;2.643;2.654;2.658;2.686;2.705;2.727;2.740;2.729;2.835;2.899;2.936;2.945;3.032;3.064;3.053;3.067;3.105;3.110;3.137;3.146;3.105;3.174;3.179;3.162;3.172;3.157;3.191;3.248;3.284;3.297;3.295;3.318;3.264;3.293;3.316;3.313;3.335;3.342;3.437;3.379;3.391;3.422;3.428;3.419;3.365;3.412;3.411;3.422;3.440;3.425;3.439;3.433;3.444;3.447;3.439;3.412;3.394;3.425;3.459;3.480;3.507;3.520;3.524;3.534;3.571;3.590;3.610;3.589;3.677;3.685;3.704;3.743;3.740;3.727;3.736;3.765;3.782;3.786;3.805;3.802;3.807;3.829;3.815;3.825;3.835;3.862;3.872;3.918;3.945;3.973;4.098;4.106;4.121;4.125;4.145;4.081;4.095;4.166;4.167;4.086;4.063;4.059;4.061;4.038;4.061;4.104;4.106;4.097;4.119;4.176;4.213;4.283;4.294;4.330;4.327;4.357;4.398;4.569;4.531;4.424;4.439;4.453;4.466;4.484;4.531;4.615;4.603;4.578;4.560;4.564;4.544
;F;Construcción.;1_Hombre;44.419;44.359;45.520;45.622;46.565;47.596;49.353;50.167;51.499;51.521;51.164;49.631;49.874;49.531;51.279;51.286;52.618;56.469;57.537;59.451;61.991;63.134;64.500;64.759;67.295;68.741;71.009;72.523;76.922;80.569;84.066;87.768;89.722;90.817;91.695;90.978;94.869;95.475;97.098;98.856;102.544;105.387;108.819;111.519;113.324;115.505;117.173;115.828;120.574;121.313;123.384;125.938;126.879;127.435;131.234;133.963;135.598;136.424;136.644;133.224;135.228;135.382;134.655;133.956;132.621;131.911;132.498;135.410;137.508;138.145;136.730;132.947;133.248;131.776;133.196;130.818;130.931;131.956;131.594;130.828;129.048;125.393;120.924;111.968;106.869;104.612;104.568;102.201;101.934;101.557;103.234;105.285;105.941;107.751;108.336;105.996;106.135;105.368;106.895;104.939;102.818;99.997;98.676;97.427;95.451;95.171;95.286;93.519;93.302;92.494;93.026;93.278;93.608;92.865;92.989;93.823;93.381;93.763;93.369;90.713;90.197;88.676;88.217;88.374;88.319;87.590;87.721;86.793;86.598;84.259;83.344;81.754;82.929;82.693;79.692;63.655;60.309;64.392;67.145;68.038;67.934;69.394;70.224;69.519;69.038;68.688;69.522;69.382;70.412;72.024;71.986;71.181;72.428;73.221;72.814;71.370;70.762;70.525;71.956;71.886;73.129;73.405;75.156;77.114;78.066;78.849;78.909;76.972;74.528;72.174;72.492
;F;Construcción.;2_Mujer;6.180;6.256;6.347;6.438;6.529;6.648;6.739;6.794;6.849;6.859;6.902;6.921;7.038;7.115;7.279;7.448;7.523;8.084;8.142;8.249;8.421;8.615;8.786;8.913;9.147;9.252;9.470;9.667;10.052;10.440;10.704;11.015;11.295;11.561;11.706;11.812;12.139;12.332;12.562;12.683;12.973;13.233;13.644;13.911;14.190;14.549;14.760;14.918;15.308;15.490;15.760;16.007;16.141;16.438;16.712;16.961;17.139;17.225;17.431;17.418;17.693;17.699;17.733;17.757;17.789;17.747;17.743;17.769;17.849;17.888;17.924;17.845;18.275;18.337;18.371;18.408;18.341;18.425;18.528;18.409;18.363;18.309;18.019;17.703;17.398;17.202;17.155;17.039;16.895;16.665;16.618;16.581;16.517;16.657;16.631;16.524;16.420;16.404;16.388;16.413;16.374;16.393;16.349;16.321;16.331;16.350;16.312;16.177;16.071;16.008;16.058;16.088;16.116;16.137;16.154;16.161;16.216;16.287;16.279;16.104;15.939;15.850;15.884;15.988;16.029;15.903;15.922;15.878;15.781;15.679;15.600;15.521;15.545;15.508;15.405;14.658;14.128;13.971;13.946;13.886;13.844;13.947;14.054;14.051;13.663;13.700;13.783;13.782;13.936;14.010;14.083;13.993;14.098;14.186;14.179;14.201;14.132;14.099;14.219;14.283;14.432;14.521;14.556;14.631;14.674;14.714;14.754;14.742;14.564;14.482;14.554
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";1_Hombre;172.478;170.520;171.534;172.259;171.445;172.276;175.189;177.025;180.261;182.587;185.012;185.113;185.654;185.264;187.817;190.416;194.263;197.375;199.137;201.986;205.986;209.531;213.654;215.197;215.413;217.286;220.609;225.367;234.039;240.883;246.088;249.680;253.489;256.732;261.880;262.920;263.028;263.306;265.492;268.480;271.496;272.939;275.947;278.885;281.445;284.925;288.333;288.596;289.345;288.738;291.018;294.159;296.353;297.537;299.829;301.426;303.195;305.645;309.325;310.173;307.810;307.481;307.789;309.137;310.523;310.115;310.282;312.884;313.902;315.779;317.242;317.725;309.684;309.236;310.344;310.145;309.737;309.612;308.954;308.484;309.370;309.819;309.396;307.756;293.747;291.680;290.656;289.133;287.517;285.901;284.967;284.762;285.082;286.201;286.748;285.968;284.290;283.637;284.783;284.822;285.206;285.094;286.297;287.980;289.166;290.689;292.565;292.413;291.040;290.918;292.566;293.684;294.173;294.602;295.706;297.192;298.373;300.063;301.723;300.922;299.920;299.753;300.369;301.557;301.742;301.041;301.663;302.025;302.750;302.807;305.064;304.010;303.230;302.363;300.457;291.522;282.047;275.888;274.506;274.087;275.736;277.862;280.232;280.997;279.215;278.922;280.481;280.838;281.432;282.894;283.917;285.525;287.295;288.765;291.131;291.394;291.594;291.150;292.589;293.858;295.032;295.266;296.372;297.925;300.000;301.598;303.710;303.666;302.151;300.732;301.989
;G;"Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas.";2_Mujer;106.214;105.375;106.080;106.795;107.052;107.718;108.780;110.135;112.144;113.984;116.104;117.252;117.206;116.954;119.032;121.181;123.378;125.809;128.093;130.774;133.572;136.436;140.138;141.824;142.844;143.925;146.670;150.291;154.985;158.342;161.608;165.042;167.948;171.005;174.924;176.962;176.887;177.157;179.494;181.886;184.193;185.435;187.450;189.869;192.168;194.802;198.367;199.434;199.150;198.700;200.449;202.962;204.188;204.840;206.218;207.800;209.038;210.925;214.058;214.985;212.338;211.584;211.921;213.194;213.694;213.229;212.635;214.457;215.690;216.922;218.778;219.839;213.841;212.984;213.816;214.444;214.234;213.715;213.181;213.261;213.404;212.920;213.670;213.292;207.075;205.224;204.542;203.569;202.283;201.004;200.057;199.688;199.727;200.177;200.986;200.525;198.625;197.830;198.705;199.372;199.973;200.055;200.699;202.156;203.390;204.211;206.231;206.772;205.134;204.969;206.478;207.599;208.371;208.554;209.144;210.367;211.616;212.989;215.195;214.854;213.018;212.810;213.632;214.605;214.537;214.349;214.653;215.412;216.513;216.803;219.299;219.191;218.178;216.947;215.902;209.864;202.506;197.626;195.742;195.363;196.738;198.370;200.926;202.000;200.738;200.796;202.240;203.177;203.815;205.163;206.397;207.896;209.606;211.159;213.455;213.939;212.709;212.838;214.169;215.680;216.752;217.211;217.907;219.303;220.916;222.629;225.215;225.516;223.718;222.792;223.787
;H;Transporte y almacenamiento.;1_Hombre;45.834;46.137;46.140;46.621;46.738;47.238;47.945;48.483;49.343;50.159;50.785;51.266;52.370;52.917;53.818;54.408;55.129;56.916;57.983;58.870;59.907;60.987;61.775;62.329;65.503;68.257;69.916;71.539;73.766;77.207;78.703;80.164;81.373;82.668;83.673;84.309;85.717;86.467;87.676;88.628;89.552;90.285;91.063;92.751;94.166;95.228;96.584;96.928;98.682;99.774;101.424;103.036;104.269;105.432;106.899;107.816;109.016;110.229;111.236;111.891;114.993;115.553;116.081;116.430;116.836;117.087;117.226;118.492;119.410;119.667;120.440;120.313;121.676;121.385;121.701;121.661;121.631;121.906;121.540;121.579;120.959;120.057;119.289;118.277;117.930;117.105;116.327;115.558;114.802;113.847;113.253;113.184;112.954;112.950;112.626;112.458;112.436;112.317;112.736;112.218;112.587;112.571;112.812;113.278;113.686;113.906;114.143;114.367;115.131;115.034;115.579;115.823;116.053;116.478;116.849;117.195;117.324;117.978;118.192;117.771;117.967;117.898;118.267;118.708;118.823;118.692;118.981;118.724;118.822;118.421;118.531;118.004;118.681;118.270;117.346;113.526;109.758;106.748;104.881;103.439;102.726;102.749;102.993;102.291;102.261;103.390;103.842;103.329;103.295;103.463;103.241;103.192;103.433;103.735;103.997;103.732;104.263;104.115;104.543;104.391;104.559;104.627;104.513;105.213;105.519;106.111;106.262;105.961;105.822;105.506;106.306
;H;Transporte y almacenamiento.;2_Mujer;15.083;15.190;15.310;15.405;15.479;15.603;15.644;15.769;16.009;16.168;16.252;16.316;16.471;16.636;16.787;16.986;17.237;17.574;17.871;18.150;18.377;18.621;18.877;19.030;19.351;19.657;20.036;20.477;21.060;21.530;21.183;21.601;22.081;22.507;22.736;22.857;23.317;23.477;23.801;24.078;24.343;24.604;24.853;25.121;25.551;25.869;26.229;26.358;26.871;27.055;27.520;27.883;28.172;28.397;28.551;28.700;29.243;29.503;29.828;29.888;30.827;30.920;31.041;31.434;31.457;31.522;31.365;31.347;31.666;31.895;32.079;32.126;32.480;32.493;32.607;32.678;32.715;32.729;32.522;32.882;33.075;32.996;32.949;32.689;32.552;32.591;32.523;32.362;32.227;32.073;31.733;31.663;31.927;31.984;31.924;31.833;31.704;31.653;31.840;31.848;31.962;32.023;31.892;31.845;32.199;32.244;32.367;32.523;32.603;32.588;32.773;32.914;33.076;33.164;33.077;33.178;33.526;33.701;33.791;33.642;33.818;33.834;33.940;34.019;34.119;34.169;33.812;33.606;33.956;33.981;33.961;33.857;33.989;34.011;33.909;32.842;31.559;30.563;29.955;29.511;29.248;29.233;29.189;29.172;29.427;29.503;29.605;29.611;29.615;29.774;29.858;29.924;30.155;30.446;30.593;30.592;30.945;30.922;31.084;31.187;31.245;31.291;31.172;31.259;31.641;31.805;31.907;31.910;32.133;32.145;32.259
